date,Inflation,Labour,Financial,Monetary,Real,ESI,ESI_expanding,ESI_ML,RECESSION
1971-02-01,,,,,,,,,0.0
1971-03-01,,,,,,,,,0.0
1971-04-01,,,,,,,,,0.0
1971-05-01,,,,,,,,,0.0
1971-06-01,,,,,,,,,0.0
1971-07-01,,,,,,,,,0.0
1971-08-01,,,,,,,,,0.0
1971-09-01,,,,,,,,,0.0
1971-10-01,,,,,,,,,0.0
1971-11-01,,,,,,,,,0.0
1971-12-01,,,,,,,,,0.0
1972-01-01,,,,,,,,,0.0
1972-02-01,,,,,,,,,0.0
1972-03-01,,,,,,,,,0.0
1972-04-01,,,,,,,,,0.0
1972-05-01,,,,,,,,,0.0
1972-06-01,,,,,,,,,0.0
1972-07-01,,,,,,,,,0.0
1972-08-01,,,,,,,,,0.0
1972-09-01,,,,,,,,,0.0
1972-10-01,,,,,,,,,0.0
1972-11-01,,,,,,,,,0.0
1972-12-01,,,,,,,,,0.0
1973-01-01,,,,,,,,,0.0
1973-02-01,,,,,,,,,0.0
1973-03-01,,,,,,,,,0.0
1973-04-01,,,,,,,,,0.0
1973-05-01,,,,,,,,,0.0
1973-06-01,,,,,,,,,0.0
1973-07-01,,,,,,,,,0.0
1973-08-01,,,,,,,,,0.0
1973-09-01,,,,,,,,,0.0
1973-10-01,,,,,,,,,0.0
1973-11-01,,,,,,,,,0.0
1973-12-01,,,,,,,,,1.0
1974-01-01,,,,,,,,,1.0
1974-02-01,,,,,,,,,1.0
1974-03-01,,,,,,,,,1.0
1974-04-01,,,,,,,,,1.0
1974-05-01,,,,,,,,,1.0
1974-06-01,,,,,,,,,1.0
1974-07-01,,,,,,,,,1.0
1974-08-01,,,,,,,,,1.0
1974-09-01,,,,,,,,,1.0
1974-10-01,,,,,,,,,1.0
1974-11-01,,,,,,,,,1.0
1974-12-01,,,,,,,,,1.0
1975-01-01,,,,,,,,,1.0
1975-02-01,,,,,,,,,1.0
1975-03-01,,,,,,,,,1.0
1975-04-01,,,,,,,,,0.0
1975-05-01,,,,,,,,,0.0
1975-06-01,,,,,,,,,0.0
1975-07-01,,,,,,,,,0.0
1975-08-01,,,,,,,,,0.0
1975-09-01,,,,,,,,,0.0
1975-10-01,,,,,,,,,0.0
1975-11-01,,,,,,,,,0.0
1975-12-01,,,,,,,,,0.0
1976-01-01,,,,,,,,,0.0
1976-02-01,,,,,,,,,0.0
1976-03-01,,,,,,,,,0.0
1976-04-01,,,,,,,,,0.0
1976-05-01,,,,,,,,,0.0
1976-06-01,,,,,,,,,0.0
1976-07-01,,,,,,,,,0.0
1976-08-01,,,,,,,,,0.0
1976-09-01,,,,,,,,,0.0
1976-10-01,,,,,,,,,0.0
1976-11-01,,,,,,,,,0.0
1976-12-01,,,,,,,,,0.0
1977-01-01,,,,,,,,,0.0
1977-02-01,,,,,,,,,0.0
1977-03-01,,,,,,,,,0.0
1977-04-01,,,,,,,,,0.0
1977-05-01,,,,,,,,,0.0
1977-06-01,,,,,,,,,0.0
1977-07-01,,,,,,,,,0.0
1977-08-01,,,,,,,,,0.0
1977-09-01,,,,,,,,,0.0
1977-10-01,,,,,,,,,0.0
1977-11-01,,,,,,,,,0.0
1977-12-01,,,,,,,,,0.0
1978-01-01,,,,,,,,,0.0
1978-02-01,,,,,,,,,0.0
1978-03-01,,,,,,,,,0.0
1978-04-01,,,,,,,,,0.0
1978-05-01,,,,,,,,,0.0
1978-06-01,,,,,,,,,0.0
1978-07-01,,,,,,,,,0.0
1978-08-01,,,,,,,,,0.0
1978-09-01,,,,,,,,,0.0
1978-10-01,,,,,,,,,0.0
1978-11-01,,,,,,,,,0.0
1978-12-01,,,,,,,,,0.0
1979-01-01,,,,,,,,,0.0
1979-02-01,,100.0,,93.87755102040816,2.0408163265306123,92.7435299178546,92.7435299178546,,0.0
1979-03-01,,100.0,,92.0,8.0,92.14868647148853,92.14868647148853,,0.0
1979-04-01,,100.0,,78.43137254901961,25.49019607843137,87.14380310596401,87.14380310596401,,0.0
1979-05-01,,94.11764705882352,,69.23076923076923,25.0,80.28633694225026,80.28633694225026,,0.0
1979-06-01,,94.44444444444444,,62.264150943396224,28.30188679245283,78.20780038203156,78.20780038203156,,0.0
1979-07-01,,84.21052631578947,,61.111111111111114,38.88888888888889,72.7346255202682,72.7346255202682,,0.0
1979-08-01,,100.0,,65.45454545454545,45.45454545454545,84.10006356100874,84.10006356100874,,0.0
1979-09-01,,100.0,,71.42857142857143,42.857142857142854,85.71428571428572,85.71428571428572,,0.0
1979-10-01,,100.0,,100.0,42.10526315789473,97.41452533619093,97.41452533619093,,0.0
1979-11-01,,100.0,,93.10344827586206,46.55172413793103,94.42142513786406,94.42142513786406,,0.0
1979-12-01,,100.0,,93.22033898305084,50.847457627118644,94.6747742758489,94.6747742758489,,0.0
1980-01-01,,100.0,,88.33333333333333,45.0,92.26755706193886,92.26755706193886,,0.0
1980-02-01,,100.0,,90.1639344262295,57.377049180327866,93.67244691620881,93.67244691620881,,1.0
1980-03-01,,100.0,,100.0,51.61290322580645,97.83911941587805,97.83911941587805,,1.0
1980-04-01,,100.0,,100.0,42.857142857142854,97.4481029292274,97.4481029292274,,1.0
1980-05-01,,100.0,,17.1875,75.0,85.30043315479404,85.30043315479404,,1.0
1980-06-01,,100.0,,12.307692307692308,78.46153846153847,86.43904838842482,86.43904838842482,,1.0
1980-07-01,,100.0,,13.636363636363635,80.3030303030303,87.27672899316622,87.27672899316622,,1.0
1980-08-01,,93.75,,22.388059701492537,79.1044776119403,83.92645745063464,83.92645745063464,,0.0
1980-09-01,,87.87878787878788,,48.529411764705884,73.52941176470588,79.93593936932093,79.93593936932093,,0.0
1980-10-01,,85.29411764705883,,68.11594202898551,73.91304347826086,80.14388786726305,80.14388786726305,,0.0
1980-11-01,,80.0,,97.14285714285714,70.0,89.24454062161884,89.24454062161884,,0.0
1980-12-01,,75.0,,100.0,59.154929577464785,88.34805444940395,88.34805444940395,,0.0
1981-01-01,,67.56756756756756,,97.22222222222221,66.66666666666666,85.845665395822,85.845665395822,,0.0
1981-02-01,,68.42105263157895,,91.78082191780823,68.4931506849315,82.96467728949538,82.96467728949538,,0.0
1981-03-01,,66.66666666666666,,58.108108108108105,72.97297297297297,69.64632379843988,69.74724632108038,,0.0
1981-04-01,,60.0,,86.66666666666667,81.33333333333333,83.05533682950558,84.47054315965863,,0.0
1981-05-01,,53.65853658536586,,100.0,53.94736842105263,82.53810272445752,82.53810272445752,,0.0
1981-06-01,,52.38095238095239,,100.0,23.376623376623375,77.92921084865624,77.79315669381846,,0.0
1981-07-01,,51.162790697674424,,96.15384615384616,15.384615384615385,74.46979690362224,73.74977918896343,,0.0
1981-08-01,,59.09090909090909,,91.13924050632912,15.18987341772152,74.20426615978049,74.20426615978049,,1.0
1981-09-01,,68.88888888888889,,87.5,23.75,76.43729388505619,75.41054648124216,,1.0
1981-10-01,,82.6086956521739,,71.60493827160494,45.67901234567901,76.11120781542296,76.41268613020897,,1.0
1981-11-01,,85.1063829787234,,23.170731707317074,71.95121951219512,76.39151722581587,74.87054610704779,,1.0
1981-12-01,,89.58333333333334,,20.481927710843372,85.54216867469879,84.5933788910958,84.5933788910958,,1.0
1982-01-01,,89.79591836734694,,46.42857142857143,89.28571428571429,87.61615473246117,87.05420724540245,,1.0
1982-02-01,,90.0,,87.05882352941177,82.35294117647058,88.3992466247947,88.3247920073313,,1.0
1982-03-01,,90.19607843137256,,88.37209302325581,81.3953488372093,88.97699396875579,88.97699396875579,,1.0
1982-04-01,,92.3076923076923,,83.9080459770115,78.16091954022988,88.34957492029865,88.61799330438902,,1.0
1982-05-01,,94.33962264150944,,64.77272727272727,85.22727272727273,89.01738586983578,89.36738282419498,,1.0
1982-06-01,,94.44444444444444,,51.68539325842697,87.64044943820225,89.41146062932836,89.68314213550977,,1.0
1982-07-01,,96.36363636363636,,42.22222222222222,86.66666666666667,89.51884484790621,89.57312369766112,,1.0
1982-08-01,,96.42857142857143,,20.87912087912088,87.91208791208791,89.09643455212226,89.09643455212226,,1.0
1982-09-01,,96.49122807017544,,35.869565217391305,86.95652173913044,89.4047667347071,89.61354635854218,,1.0
1982-10-01,,96.55172413793103,,29.03225806451613,83.87096774193549,87.76147221496544,88.42866010820245,,1.0
1982-11-01,,93.22033898305084,,43.61702127659575,78.72340425531915,84.60621595614937,84.66669324754592,,1.0
1982-12-01,,80.0,,43.15789473684211,77.89473684210526,77.36247227214426,76.87683124698349,,0.0
1983-01-01,,68.85245901639344,,33.33333333333333,85.41666666666666,75.83931315025025,74.88196674913698,,0.0
1983-02-01,,62.903225806451616,,26.804123711340207,100.0,81.53531883759115,81.98746865651782,,0.0
1983-03-01,,57.14285714285714,,42.857142857142854,98.9795918367347,80.9098019673025,80.20245953060238,,0.0
1983-04-01,,45.3125,,45.45454545454545,91.91919191919192,74.32914996162273,74.44732150018453,,0.0
1983-05-01,,40.0,,47.0,91.0,73.15662285982931,72.01153305794931,,0.0
1983-06-01,,31.818181818181817,,51.48514851485149,86.13861386138613,70.23195342243794,69.33210083989812,,0.0
1983-07-01,,20.8955223880597,,56.86274509803921,78.43137254901961,66.59653834503648,66.73587504039666,,0.0
1983-08-01,,20.588235294117645,,67.96116504854369,63.10679611650486,63.58341772124456,65.23106082003248,,0.0
1983-09-01,,5.797101449275362,,52.88461538461539,45.19230769230769,47.25464554864182,48.901146760511494,,0.0
1983-10-01,,1.4285714285714286,,51.42857142857142,36.19047619047619,42.496252339235824,44.06639054613335,,0.0
1983-11-01,,0.0,,50.0,27.358490566037734,38.304691383247196,38.84811953377943,,0.0
1983-12-01,,0.0,,50.467289719626166,14.018691588785046,34.5208970698751,34.76800253128643,,0.0
1984-01-01,,0.0,,48.148148148148145,0.0,29.948555863207037,30.701394806689,,0.0
1984-02-01,,0.0,,47.706422018348626,0.0,29.67379846996661,29.67379846996661,,0.0
1984-03-01,,0.0,,48.18181818181818,0.9090909090909091,30.14318762838556,31.274043339554996,,0.0
1984-04-01,,2.631578947368421,,58.55855855855856,1.8018018018018018,37.263132346325094,38.38382733385298,,0.0
1984-05-01,,3.896103896103896,,61.60714285714286,1.7857142857142856,39.402206373386306,42.73370963386458,,0.0
1984-06-01,,6.41025641025641,,78.76106194690266,3.5398230088495577,50.88265512383143,51.73275211423605,,0.0
1984-07-01,,8.860759493670885,,80.7017543859649,4.385964912280701,52.729990852528466,53.567330664629665,,0.0
1984-08-01,,10.0,,86.08695652173914,5.217391304347826,56.45436809056477,56.994899961385535,,0.0
1984-09-01,,12.345679012345679,,79.3103448275862,8.620689655172415,53.316072836532676,54.54226645432249,,0.0
1984-10-01,,17.073170731707318,,51.28205128205128,10.256410256410255,37.195955922339884,39.32220262093481,,0.0
1984-11-01,,18.072289156626507,,38.13559322033898,12.711864406779661,29.67410804645711,31.499713222863296,,0.0
1984-12-01,,23.809523809523807,,18.487394957983195,19.327731092436977,21.972133841834225,21.50397036629006,,0.0
1985-01-01,,18.823529411764707,,19.166666666666668,32.5,27.39620511397002,29.825665363509447,,0.0
1985-02-01,,22.093023255813954,,31.40495867768595,33.88429752066116,32.23583853368957,35.2686515744198,,0.0
1985-03-01,,22.988505747126435,,43.44262295081967,29.508196721311474,37.20409931983751,38.755026363541916,,0.0
1985-04-01,,32.95454545454545,,35.77235772357724,26.82926829268293,34.138228764504234,35.43198264208743,,0.0
1985-05-01,,37.07865168539326,,22.58064516129032,33.87096774193548,34.98438324454029,36.62792804314177,,0.0
1985-06-01,,40.0,,16.0,46.400000000000006,42.146655574035584,43.92812887481599,,0.0
1985-07-01,,37.362637362637365,,19.047619047619047,60.317460317460316,49.248411166574556,48.60947297442954,,0.0
1985-08-01,,38.04347826086957,,23.62204724409449,65.35433070866141,52.93760082215719,53.45821251027811,,0.0
1985-09-01,,41.935483870967744,,28.125,57.8125,50.052194300927376,50.12736054873834,,0.0
1985-10-01,,45.744680851063826,,37.98449612403101,57.36434108527132,51.908054211210036,50.67439120305073,,0.0
1985-11-01,,46.31578947368421,,40.0,47.69230769230769,46.72033700323658,45.39145420169382,,0.0
1985-12-01,,42.70833333333333,,48.091603053435115,28.24427480916031,44.813431516333914,44.75591984458782,,0.0
1986-01-01,,37.11340206185567,,47.72727272727273,17.424242424242426,41.77647550071172,41.55507332211579,,0.0
1986-02-01,,38.775510204081634,,50.37593984962406,17.293233082706767,43.87432500544094,46.984783806533784,,0.0
1986-03-01,,41.41414141414141,,57.46268656716418,23.134328358208954,49.258515685898224,52.35346082135939,,0.0
1986-04-01,,42.0,,54.81481481481482,31.11111111111111,48.574417713354464,51.10354890373634,,0.0
1986-05-01,,48.51485148514851,,48.529411764705884,43.38235294117647,48.29260283213541,47.39597425159024,,0.0
1986-06-01,,47.05882352941176,,48.175182481751825,41.605839416058394,47.37085543680779,46.009328364275284,,0.0
1986-07-01,,40.77669902912621,,43.47826086956522,36.231884057971016,41.99330740184573,42.064989289472685,,0.0
1986-08-01,,48.07692307692308,,33.093525179856115,44.60431654676259,45.846334646603935,42.895749333183026,,0.0
1986-09-01,,51.42857142857142,,17.142857142857142,54.285714285714285,51.28692114962415,47.02014565275275,,0.0
1986-10-01,,52.83018867924528,,17.02127659574468,54.60992907801418,52.090496592792675,48.50519857383631,,0.0
1986-11-01,,50.467289719626166,,32.3943661971831,55.633802816901415,52.26636466463165,47.29790847807274,,0.0
1986-12-01,,39.81481481481482,,51.048951048951054,67.13286713286713,59.53083795294515,56.02153596828565,,0.0
1987-01-01,,34.862385321100916,,47.22222222222222,75.0,62.639746251758666,59.29479806338744,,0.0
1987-02-01,,30.0,,35.172413793103445,54.48275862068965,46.33695884310277,43.59497644123629,,0.0
1987-03-01,,26.126126126126124,,21.232876712328768,26.71232876712329,26.19476982753467,30.934499910973543,,0.0
1987-04-01,,24.107142857142858,,15.646258503401361,18.367346938775512,21.53321374866254,22.5377469000489,,0.0
1987-05-01,,19.469026548672566,,26.351351351351347,6.756756756756757,22.496108649401698,28.232930085011084,,0.0
1987-06-01,,13.157894736842104,,22.14765100671141,1.342281879194631,17.433252709662355,25.86346607451363,,0.0
1987-07-01,,13.043478260869565,,19.333333333333332,0.0,15.722924560669263,23.44990774830064,,0.0
1987-08-01,,13.793103448275861,,17.218543046357617,0.0,14.894542765984712,20.547449003471687,,0.0
1987-09-01,,12.82051282051282,,21.710526315789476,0.0,16.967546675301215,24.58277967320995,,0.0
1987-10-01,,11.016949152542372,,22.875816993464053,0.0,17.017833895893038,25.219013195885672,,0.0
1987-11-01,,10.084033613445378,,12.987012987012985,0.0,11.098534659175968,15.598026622674976,,0.0
1987-12-01,,14.166666666666666,,14.193548387096774,0.0,13.54685498345651,18.308721577066812,,0.0
1988-01-01,,24.793388429752067,,23.717948717948715,0.641025641025641,23.206380994826965,27.65769303953188,,0.0
1988-02-01,,29.508196721311474,,24.840764331210192,3.1847133757961785,26.20075664265679,30.18962806354432,,0.0
1988-03-01,,26.82926829268293,,22.151898734177212,4.430379746835443,23.711612987272733,27.720340924972305,,0.0
1988-04-01,,19.35483870967742,,20.125786163522015,5.031446540880504,19.087813053971566,25.210846480041408,,0.0
1988-05-01,,24.0,,23.75,6.25,23.088283109261905,28.512650084217817,,0.0
1988-06-01,,23.015873015873016,,44.72049689440994,10.559006211180124,34.74251175438239,37.70238740483965,,0.0
1988-07-01,,32.28346456692913,,50.617283950617285,12.345679012345679,41.319510932870486,43.29337697957939,,0.0
1988-08-01,,35.9375,,56.44171779141104,12.269938650306749,45.93543213220481,49.833778724817606,,0.0
1988-09-01,,34.10852713178294,,56.09756097560976,13.414634146341465,45.212609784935054,49.305493888712135,,0.0
1988-10-01,,30.76923076923077,,57.57575757575758,14.545454545454545,45.16229436994021,48.967202937876166,,0.0
1988-11-01,,21.374045801526716,,59.63855421686747,17.46987951807229,44.47798001501874,53.78475469272599,,0.0
1988-12-01,,23.484848484848484,,71.25748502994011,19.16167664670659,52.42323293151179,58.79250272923453,,0.0
1989-01-01,,24.81203007518797,,77.97619047619048,12.5,55.82809640239394,59.80989815104334,,0.0
1989-02-01,,33.582089552238806,,81.65680473372781,10.650887573964498,60.08191874685561,62.07272570952426,,0.0
1989-03-01,,38.51851851851852,,82.94117647058825,8.235294117647058,62.01930866350946,63.16229630606351,,0.0
1989-04-01,,46.32352941176471,,76.0233918128655,8.187134502923977,60.51407748616694,63.69789740689109,,0.0
1989-05-01,,50.36496350364964,,65.11627906976744,8.13953488372093,55.992810854993394,61.402883361916196,,0.0
1989-06-01,,57.971014492753625,,56.64739884393064,12.138728323699421,55.296172444220325,58.56364925055802,,0.0
1989-07-01,,61.87050359712231,,43.67816091954023,19.54022988505747,52.313605386812085,53.295744033176945,,0.0
1989-08-01,,62.857142857142854,,53.142857142857146,23.42857142857143,56.74734419130232,58.55832513856286,,0.0
1989-09-01,,64.53900709219859,,56.81818181818182,26.136363636363637,59.32110022141394,63.38646047523476,,0.0
1989-10-01,,65.49295774647888,,55.367231638418076,33.33333333333333,59.61941933859421,63.061924615063035,,0.0
1989-11-01,,67.13286713286713,,44.38202247191011,34.831460674157306,57.0791921044337,57.322846901441764,,0.0
1989-12-01,,67.36111111111111,,40.78212290502793,36.312849162011176,56.5445134322961,57.22754732552878,,0.0
1990-01-01,,66.89655172413794,,25.555555555555554,48.888888888888886,57.47746120606108,56.401401438871055,,0.0
1990-02-01,,69.17808219178082,,25.96685082872928,44.751381215469614,57.46556529268412,57.19970984173585,,0.0
1990-03-01,,69.38775510204081,,33.51648351648351,44.505494505494504,58.3258680779511,57.44709391208555,,0.0
1990-04-01,,69.5945945945946,,39.34426229508197,50.27322404371585,60.72967575997837,58.68938418602263,,0.0
1990-05-01,,70.46979865771812,,38.04347826086957,37.5,58.111186864844804,57.87828442084638,,0.0
1990-06-01,,71.33333333333334,,26.486486486486488,35.13513513513514,56.214305646594795,57.90335249081016,,0.0
1990-07-01,,73.50993377483444,,11.29032258064516,27.956989247311824,53.6897446093345,54.50371655930386,,0.0
1990-08-01,,76.31578947368422,,8.02139037433155,29.946524064171122,55.52890335892782,52.40349929782733,,1.0
1990-09-01,,80.3921568627451,,6.382978723404255,26.595744680851062,56.91702898645445,53.13595776611545,,1.0
1990-10-01,,83.76623376623377,,5.82010582010582,24.33862433862434,58.33648672487064,54.304240879893136,,1.0
1990-11-01,,85.80645161290322,,7.894736842105263,29.47368421052631,61.171788586228544,59.87977644496014,,1.0
1990-12-01,,87.82051282051282,,7.853403141361256,34.55497382198953,63.76576142853404,61.0908058374698,,1.0
1991-01-01,,88.53503184713377,80.0,7.291666666666667,35.41666666666667,71.9376564846539,70.0684473885256,,1.0
1991-02-01,,89.24050632911393,36.36363636363637,5.699481865284974,49.740932642487046,62.578143395713546,56.97318190493479,,1.0
1991-03-01,,91.82389937106919,0.0,6.185567010309279,61.855670103092784,62.15261285649421,56.280379305974975,,1.0
1991-04-01,,91.875,0.0,6.153846153846154,56.92307692307692,60.56418351876741,55.136814967294654,,0.0
1991-05-01,,90.06211180124224,7.142857142857142,5.1020408163265305,57.6530612244898,60.63645529594949,55.396006257152365,,0.0
1991-06-01,,88.27160493827161,13.333333333333334,5.583756345177665,51.26903553299492,58.658533318060044,55.44334665865328,,0.0
1991-07-01,,85.88957055214725,12.5,7.07070707070707,41.91919191919192,54.89642518681673,54.39911939443593,,0.0
1991-08-01,,84.14634146341463,35.294117647058826,10.050251256281408,37.185929648241206,57.120176298824305,56.05550256053783,,0.0
1991-09-01,,83.03030303030303,66.66666666666666,11.5,30.0,64.20974556608832,62.133249612709186,,0.0
1991-10-01,,83.73493975903614,78.94736842105263,10.44776119402985,27.860696517412936,68.57408238882152,66.73175110038548,,0.0
1991-11-01,,82.03592814371258,70.0,4.455445544554455,22.772277227722775,63.377649753956135,61.63792789268471,,0.0
1991-12-01,,85.71428571428571,71.42857142857143,3.4482758620689653,22.167487684729064,65.27300130591449,63.433365732563104,,0.0
1992-01-01,,86.3905325443787,40.909090909090914,3.9215686274509802,22.54901960784314,56.11879714379742,53.77557618421765,,0.0
1992-02-01,,84.70588235294117,21.73913043478261,5.365853658536586,17.560975609756095,50.13946805495243,48.49041053602849,,0.0
1992-03-01,,81.87134502923976,8.333333333333332,10.679611650485436,11.650485436893204,46.05977025013466,42.86534102112075,,0.0
1992-04-01,,79.06976744186046,12.0,5.314009661835748,8.212560386473431,43.84233759707239,42.25668280048603,,0.0
1992-05-01,,78.61271676300578,34.61538461538461,7.6923076923076925,10.096153846153847,49.205972110079486,46.86863154928021,,0.0
1992-06-01,,78.73563218390804,44.44444444444444,4.30622009569378,12.440191387559809,51.944952066140814,49.822862378839005,,0.0
1992-07-01,,83.42857142857143,64.28571428571429,3.3333333333333335,9.047619047619047,59.97861011202626,57.81443557268236,,0.0
1992-08-01,,82.38636363636364,79.3103448275862,4.265402843601896,14.218009478672986,65.82516931867023,63.508202265011846,,0.0
1992-09-01,,84.18079096045197,86.66666666666667,4.245283018867925,18.39622641509434,69.96403256345923,65.53830357166623,,0.0
1992-10-01,,75.28089887640449,90.32258064516128,6.572769953051644,18.30985915492958,68.30282942530359,62.8808853289363,,0.0
1992-11-01,,74.30167597765363,46.875,10.74766355140187,16.355140186915886,51.801656803600196,47.70621540874875,,0.0
1992-12-01,,71.11111111111111,30.303030303030305,18.6046511627907,13.023255813953488,46.38096478896291,39.068975914472574,,0.0
1993-01-01,,65.19337016574586,29.411764705882355,17.59259259259259,5.555555555555555,42.313141183653215,37.74027831705901,,0.0
1993-02-01,,62.08791208791209,54.285714285714285,15.668202764976957,4.6082949308755765,48.305439902949914,46.13586207161178,,0.0
1993-03-01,,63.934426229508205,66.66666666666666,18.34862385321101,8.715596330275229,54.49971090697901,49.591190718396824,,0.0
1993-04-01,,65.21739130434783,64.86486486486487,17.80821917808219,14.15525114155251,54.69345739233151,47.909922944206066,,0.0
1993-05-01,,64.86486486486487,63.1578947368421,19.545454545454547,23.18181818181818,55.02612788635191,46.8076288422369,,0.0
1993-06-01,,62.365591397849464,35.8974358974359,22.624434389140273,25.339366515837103,45.623450768591766,38.393581391128066,,0.0
1993-07-01,,62.03208556149733,35.0,23.873873873873876,28.37837837837838,45.86908847542283,38.23952657361525,,0.0
1993-08-01,,62.23404255319149,19.51219512195122,23.766816143497756,26.00896860986547,42.75732701221524,34.81011373801584,,0.0
1993-09-01,,59.25925925925925,40.476190476190474,25.0,23.660714285714285,45.41296421619704,38.17042472469336,,0.0
1993-10-01,,62.63157894736842,34.883720930232556,24.88888888888889,20.444444444444446,45.17959267706034,38.89232615738025,,0.0
1993-11-01,,59.16230366492147,77.27272727272727,23.008849557522122,22.566371681415927,59.128420416510416,52.96375896946688,,0.0
1993-12-01,,56.25,35.55555555555556,22.46696035242291,20.704845814977972,41.94491426300381,36.78687312440833,,0.0
1994-01-01,,57.51295336787565,19.565217391304348,23.24561403508772,24.12280701754386,39.96728351053456,33.81672517752142,,0.0
1994-02-01,,61.34020618556701,46.808510638297875,27.074235807860266,28.82096069868996,49.12330541370586,43.681572286582,,0.0
1994-03-01,,60.0,41.66666666666667,27.391304347826086,20.0,46.07653462940793,40.02979665638477,,0.0
1994-04-01,,55.61224489795919,36.734693877551024,42.857142857142854,19.047619047619047,46.16396244270215,39.159413688901644,,0.0
1994-05-01,,52.28426395939086,14.000000000000002,62.5,7.327586206896551,47.74528382548236,40.25138827922211,,0.0
1994-06-01,,53.535353535353536,29.411764705882355,65.66523605150213,4.291845493562231,51.816811412356934,44.07418760166851,,0.0
1994-07-01,,53.768844221105525,28.846153846153843,62.39316239316239,4.700854700854701,50.44965962215291,43.31665927489808,,0.0
1994-08-01,,48.5,32.075471698113205,62.5531914893617,3.404255319148936,49.340191474799,42.485072334343016,,0.0
1994-09-01,,46.766169154228855,50.0,64.40677966101694,3.8135593220338984,54.300087978753524,48.17358629449383,,0.0
1994-10-01,,45.54455445544555,74.54545454545455,72.15189873417721,3.375527426160337,65.44238737979558,55.64046821269529,,0.0
1994-11-01,,44.33497536945813,57.14285714285714,88.23529411764706,2.941176470588235,65.83203563239118,53.61198069602699,,0.0
1994-12-01,,43.627450980392155,35.08771929824561,95.81589958158996,2.510460251046025,63.59421664891546,57.27830321584161,,0.0
1995-01-01,,43.90243902439025,31.03448275862069,94.58333333333333,3.3333333333333335,62.314205489637274,56.292584289497235,,0.0
1995-02-01,,43.203883495145625,33.89830508474576,92.91666666666667,4.166666666666666,61.98860937738124,56.315245808957414,,0.0
1995-03-01,,47.82608695652174,60.0,82.5,7.083333333333333,65.16674303588105,57.86628268146467,,0.0
1995-04-01,,57.692307692307686,59.01639344262295,75.0,12.083333333333334,64.48667447361767,57.76363421531925,,0.0
1995-05-01,,67.46411483253588,48.38709677419355,76.25,16.25,65.3740303568165,58.53599641061519,,0.0
1995-06-01,,71.42857142857143,58.730158730158735,77.91666666666667,27.500000000000004,70.0912723023113,61.50452558682128,,0.0
1995-07-01,,75.82938388625593,78.125,77.08333333333334,37.083333333333336,77.02359598709103,67.06747812050986,,0.0
1995-08-01,,75.47169811320755,56.92307692307692,74.16666666666667,38.333333333333336,69.94622245087672,60.19718040553565,,0.0
1995-09-01,,75.11737089201877,40.909090909090914,82.91666666666667,41.25,71.11521672363041,59.33683013894903,,0.0
