date,ESI,RECESSION,stress_level,Inflation,Labour,Financial,Monetary,Real,ESI_expanding,ESI_ML
1995-08-01,69.94622245087672,0.0,High,,75.47169811320755,56.92307692307692,74.16666666666667,38.333333333333336,60.19718040553565,
1995-09-01,71.11521672363041,0.0,High,,75.11737089201877,40.909090909090914,82.91666666666667,41.25,59.33683013894903,
1995-10-01,83.87665599330295,0.0,Extreme,,75.70093457943925,91.04477611940298,82.91666666666667,54.58333333333333,73.07913351749228,
1995-11-01,72.7085719328439,0.0,High,,77.67441860465117,48.52941176470589,73.75,65.0,60.13862158924686,
1995-12-01,75.34557167343227,0.0,High,,78.70370370370371,44.927536231884055,68.33333333333333,77.91666666666667,60.026798282215374,
1996-01-01,83.90226734226344,0.0,Extreme,,78.80184331797236,84.28571428571429,54.16666666666666,87.91666666666667,70.85938218890982,
1996-02-01,79.51307470056206,0.0,High,,78.44036697247707,81.69014084507043,31.25,78.33333333333333,67.41382216255762,
1996-03-01,87.41722768684716,0.0,Extreme,,79.90867579908677,93.05555555555556,41.25,88.33333333333333,75.60614342940995,
1996-04-01,71.52236423198894,0.0,High,,75.9090909090909,50.68493150684932,50.41666666666666,78.33333333333333,56.311207710331054,
1996-05-01,67.9335174692099,0.0,High,,74.2081447963801,24.324324324324326,56.25,71.25,54.41334977501533,
1996-06-01,59.765484936124246,0.0,Moderate,,65.76576576576578,29.33333333333333,50.83333333333333,60.83333333333333,49.428600898964696,
1996-07-01,62.583325752736656,0.0,High,,62.78026905829597,67.10526315789474,54.16666666666666,52.083333333333336,55.97874696661406,
1996-08-01,55.73075951457201,0.0,Moderate,,54.46428571428571,38.961038961038966,54.58333333333333,57.91666666666667,48.29278021822205,
1996-09-01,57.77244298214537,0.0,Moderate,,57.77777777777777,60.256410256410255,51.24999999999999,53.75,52.62405781970591,
1996-10-01,55.697501369347485,0.0,Moderate,,59.29203539823009,49.36708860759494,44.583333333333336,56.25,49.31572819568983,
1996-11-01,57.53944879365596,0.0,Moderate,,61.67400881057269,50.0,53.75,55.00000000000001,53.56606431559278,
1996-12-01,81.57388436900244,0.0,Extreme,,64.03508771929825,93.82716049382717,49.16666666666666,80.41666666666667,75.61637297656168,
1997-01-01,58.07182849209446,0.0,Moderate,,61.135371179039296,56.09756097560976,55.00000000000001,53.333333333333336,54.00571067519933,
1997-02-01,63.90680998781591,0.0,High,,55.65217391304348,56.62650602409639,53.333333333333336,72.5,53.3287552743569,
1997-03-01,57.64997106042552,0.0,Moderate,,48.05194805194805,38.095238095238095,66.25,54.58333333333333,51.22580647533644,
1997-04-01,77.89014104717717,0.0,High,,44.82758620689656,42.35294117647059,82.08333333333333,91.66666666666666,64.91185423125111,
1997-05-01,82.50582832892236,0.0,Extreme,,43.776824034334766,62.7906976744186,83.75,94.58333333333331,71.51674474504968,
1997-06-01,82.55004842598652,0.0,Extreme,,47.008547008547005,77.01149425287356,83.75,86.25,68.93723607507992,
1997-07-01,79.25599656015157,0.0,High,,44.25531914893617,73.86363636363636,85.41666666666666,77.5,65.5958798525526,
1997-08-01,85.24752856440321,0.0,Extreme,,47.45762711864407,92.13483146067416,82.91666666666667,79.58333333333333,75.13247025117818,
1997-09-01,81.43034095066696,0.0,Extreme,,45.14767932489451,77.77777777777779,82.91666666666667,83.33333333333334,69.26886230310282,
1997-10-01,83.66856229238569,0.0,Extreme,,40.7563025210084,76.92307692307693,85.83333333333333,87.5,72.45793845930801,
1997-11-01,93.00303077675318,0.0,Extreme,,34.30962343096235,100.0,90.0,88.33333333333333,84.36070946368291,
1997-12-01,84.29613406627112,0.0,Extreme,,33.75,77.41935483870968,90.83333333333331,83.75,75.32306148434512,
1998-01-01,85.77893968427838,0.0,Extreme,,35.833333333333336,78.72340425531915,88.75,89.16666666666667,76.38164600134574,
1998-02-01,87.31007957724218,0.0,Extreme,,37.5,73.68421052631578,87.91666666666667,97.5,78.74192176852084,
1998-03-01,88.42860463567455,0.0,Extreme,,39.58333333333333,77.08333333333334,87.08333333333333,98.75,80.74134987927877,
1998-04-01,87.45867932863827,0.0,Extreme,,32.5,89.69072164948454,88.75,83.75,77.581717693689,
1998-05-01,74.54145156642822,0.0,High,,33.33333333333333,45.91836734693878,85.41666666666666,81.66666666666667,62.175191370024265,
1998-06-01,83.0511043392411,0.0,Extreme,,38.75,68.68686868686868,88.33333333333333,89.16666666666667,72.90733117415658,
1998-07-01,84.12266510814342,0.0,Extreme,,44.583333333333336,60.0,84.58333333333333,98.75,76.61136189425517,
1998-08-01,94.42014380704978,0.0,Extreme,,42.083333333333336,100.0,83.33333333333334,98.33333333333331,88.24945069683577,
1998-09-01,93.3603152387322,0.0,Extreme,,35.833333333333336,100.0,78.33333333333333,99.16666666666669,87.59342541022157,
1998-10-01,85.52601553296853,0.0,Extreme,,31.25,98.05825242718448,49.16666666666666,96.25,79.6805590347002,
1998-11-01,85.49777807634031,0.0,Extreme,,30.833333333333336,94.23076923076924,58.75,95.83333333333334,77.73067984910521,
1998-12-01,83.97907926492499,0.0,Extreme,,31.25,89.52380952380953,64.58333333333334,93.33333333333331,76.39206637421633,
1999-01-01,88.25128357254903,0.0,Extreme,,35.833333333333336,88.67924528301887,80.0,95.0,79.20598775730515,
1999-02-01,77.85577119689313,0.0,High,,27.08333333333333,74.76635514018692,75.0,83.33333333333334,67.23393055191256,
1999-03-01,63.479257358722464,0.0,High,,19.58333333333333,38.88888888888889,66.66666666666666,76.66666666666667,51.69718520602589,
1999-04-01,62.558726534668246,0.0,High,,20.0,37.61467889908257,52.5,85.0,53.69780284620081,
1999-05-01,68.95754807278958,0.0,High,,19.58333333333333,71.81818181818181,51.24999999999999,79.58333333333333,62.3300860483025,
1999-06-01,61.38454965517023,0.0,High,,18.33333333333333,28.82882882882883,59.583333333333336,81.25,51.42277477974158,
1999-07-01,56.20690241913097,0.0,Moderate,,14.583333333333334,37.5,66.66666666666666,59.16666666666666,47.963049332531824,
1999-08-01,70.0429815027426,0.0,High,,9.166666666666666,87.61061946902655,70.0,45.41666666666666,64.76812579777133,
1999-09-01,69.96589780583037,0.0,High,,7.083333333333333,83.33333333333334,68.75,54.58333333333333,62.52773825846851,
1999-10-01,73.56007523488937,0.0,High,,5.416666666666667,80.8695652173913,70.83333333333334,68.33333333333333,63.93789583515925,
1999-11-01,64.49126189361073,0.0,High,,5.416666666666667,52.58620689655172,85.0,49.583333333333336,55.5385858366836,
1999-12-01,53.73619130945997,0.0,Moderate,,4.583333333333333,20.51282051282051,82.5,40.0,42.55749361864331,
2000-01-01,55.1559812594892,0.0,Moderate,,5.0,12.71186440677966,81.25,50.83333333333333,42.52499673022914,
2000-02-01,60.52720394726343,0.0,High,,10.416666666666668,21.008403361344534,91.66666666666666,46.66666666666666,51.35042902121671,
2000-03-01,76.56774576387103,0.0,High,,10.0,83.33333333333334,92.5,44.583333333333336,71.78571290057323,
2000-04-01,90.7609752161422,0.0,Extreme,,5.0,96.69421487603306,96.66666666666669,77.5,84.08108136261012,
2000-05-01,87.81619161593913,0.0,Extreme,,6.666666666666667,93.44262295081968,95.83333333333334,72.08333333333333,80.35985230565531,
2000-06-01,83.80994097564911,0.0,Extreme,,13.750000000000002,87.8048780487805,92.91666666666669,68.33333333333333,77.74264734772308,
2000-07-01,78.09981907143997,0.0,High,,24.58333333333333,50.80645161290322,87.5,87.91666666666667,67.94346110378504,
2000-08-01,83.43147048993859,0.0,Extreme,,38.75,56.00000000000001,92.5,92.5,77.11828175006814,
2000-09-01,86.35265983929075,0.0,Extreme,,40.41666666666666,85.71428571428571,86.25,87.08333333333333,76.80230313851207,
2000-10-01,90.5940442651779,0.0,Extreme,,47.5,95.2755905511811,84.58333333333333,91.25,83.04861745834059,
2000-11-01,87.62686638479512,0.0,Extreme,,53.333333333333336,85.15625,74.16666666666667,99.16666666666669,82.8700431524773,
2000-12-01,89.89130473109233,0.0,Extreme,,70.83333333333334,87.59689922480621,74.58333333333333,100.0,87.87799419746553,
2001-01-01,86.94608968314935,0.0,Extreme,,80.41666666666667,79.23076923076923,25.833333333333336,99.16666666666669,83.66163210911546,
2001-02-01,86.4642662596222,0.0,Extreme,,84.16666666666667,72.51908396946564,17.083333333333332,100.0,84.55281040181362,
2001-03-01,95.56972184381452,0.0,Extreme,,93.33333333333331,93.18181818181816,17.5,100.0,92.65467633372027,
2001-04-01,91.78967176429762,1.0,Extreme,,98.75,74.43609022556392,14.166666666666666,99.58333333333331,87.97913402153017,
2001-05-01,82.4491777711797,1.0,Extreme,,99.58333333333331,28.35820895522388,3.75,99.58333333333331,79.9737101316761,
2001-06-01,80.50564653001979,1.0,Extreme,,100.0,13.333333333333334,2.9166666666666665,99.58333333333331,78.17344642625883,
2001-07-01,83.0724434672579,1.0,Extreme,,100.0,29.411764705882355,10.416666666666668,99.16666666666669,82.0013550330236,
2001-08-01,87.55347096833276,1.0,Extreme,,100.0,55.47445255474452,14.166666666666666,98.75,86.66346315856036,
2001-09-01,100.0,1.0,Extreme,,100.0,100.0,2.5,100.0,97.94223980486926,
2001-10-01,95.17466221460762,1.0,Extreme,,100.0,88.48920863309353,0.0,96.66666666666669,92.89699392798995,
2001-11-01,88.68805270373828,1.0,Extreme,,100.0,62.85714285714285,0.0,98.33333333333331,89.34186547799162,
2001-12-01,79.20231491887245,0.0,High,,99.58333333333331,9.219858156028367,1.25,98.33333333333331,79.23160308674859,
2002-01-01,78.26573655042768,0.0,High,,98.75,2.112676056338028,4.583333333333333,97.91666666666666,77.80925103441938,
2002-02-01,79.40490546592075,0.0,High,,98.33333333333331,16.083916083916083,8.75,96.25,79.07335573583936,
2002-03-01,78.43236197419007,0.0,High,,97.5,11.805555555555555,15.0,94.16666666666669,77.0116558454742,
2002-04-01,79.84247058303073,0.0,High,,97.91666666666666,25.517241379310345,13.333333333333334,93.75,80.00600063874464,
2002-05-01,78.3234063534693,0.0,High,,97.08333333333331,14.383561643835616,14.583333333333334,93.75,78.15775029727051,
2002-06-01,91.32454033864468,0.0,Extreme,,96.25,85.71428571428571,10.0,91.66666666666666,90.75054287362948,
2002-07-01,92.92777854383256,0.0,Extreme,,95.0,95.27027027027027,7.083333333333333,88.33333333333333,90.06749859172783,
2002-08-01,85.50846364584774,0.0,Extreme,,93.33333333333331,72.48322147651007,7.083333333333333,89.16666666666667,84.0702080607773,
2002-09-01,88.98827061475077,0.0,Extreme,,93.75,91.33333333333331,19.58333333333333,81.25,85.04450707723335,
2002-10-01,90.7095736341732,0.0,Extreme,,92.5,86.09271523178808,13.333333333333334,93.33333333333331,91.0042905251766,
2002-11-01,80.85797066064086,0.0,Extreme,,91.66666666666666,56.57894736842105,8.333333333333332,89.16666666666667,80.98464186924153,
2002-12-01,71.15228936750991,0.0,High,,91.66666666666666,19.607843137254903,1.6666666666666667,82.08333333333333,68.63306222697587,
2003-01-01,68.56016658364085,0.0,High,,91.25,2.5974025974025974,1.6666666666666667,81.25,63.83317075475805,
2003-02-01,74.4369470988641,0.0,High,,91.25,31.61290322580645,2.083333333333333,86.25,76.02114019757981,
2003-03-01,70.59150870422157,0.0,High,,91.25,8.974358974358974,5.416666666666667,83.75,67.6762713354183,
2003-04-01,73.32375859683259,0.0,High,,91.66666666666666,1.2738853503184715,10.833333333333334,90.83333333333331,70.69717633202731,
2003-05-01,74.41471612907333,0.0,High,,92.5,1.2658227848101269,19.166666666666668,90.0,70.92466998148733,
2003-06-01,73.91504178614372,0.0,High,,92.5,3.1446540880503147,19.166666666666668,88.33333333333333,70.74823988619718,
2003-07-01,70.7392003754461,0.0,High,,89.58333333333334,0.0,6.666666666666667,87.91666666666667,69.32404367100504,
2003-08-01,69.23514524479933,0.0,High,,88.33333333333333,0.0,2.083333333333333,86.66666666666667,67.42156360642986,
2003-09-01,65.94030490544601,0.0,High,,86.66666666666667,0.0,1.6666666666666667,80.0,60.62883756286101,
2003-10-01,65.91804030429157,0.0,High,,85.0,0.6134969325153374,12.083333333333334,78.33333333333333,60.16090275794578,
2003-11-01,62.10436745524257,0.0,High,,77.91666666666667,0.6097560975609756,25.0,70.83333333333334,56.27933806255176,
2003-12-01,59.594446926694175,0.0,Moderate,,72.91666666666666,1.2121212121212122,24.58333333333333,69.58333333333333,55.26411374335943,
2004-01-01,60.13345964112714,0.0,High,,72.5,3.0120481927710845,23.33333333333333,71.66666666666667,56.2164203908073,
2004-02-01,53.926018513603225,0.0,Moderate,,70.83333333333334,0.5988023952095809,25.0,56.25,47.28648534624865,
2004-03-01,52.69989721585752,0.0,Moderate,,68.75,14.88095238095238,27.916666666666668,51.24999999999999,49.315079662691645,
2004-04-01,51.1538944092332,0.0,Moderate,,65.41666666666667,3.5502958579881656,22.916666666666664,55.41666666666667,45.85421293773791,
2004-05-01,42.58443017208744,0.0,Moderate,,56.25,12.941176470588236,20.416666666666668,41.25,43.94880041241625,
2004-06-01,49.44405040105772,0.0,Moderate,,55.00000000000001,1.1695906432748535,27.916666666666668,59.583333333333336,47.67543911230757,
2004-07-01,48.03375890407418,0.0,Moderate,,54.58333333333333,12.790697674418606,31.666666666666664,53.333333333333336,47.55462309986977,
2004-08-01,50.868458730211536,0.0,Moderate,,54.58333333333333,22.54335260115607,35.0,57.91666666666667,52.9669422163585,
2004-09-01,44.29783802928835,0.0,Moderate,,50.0,14.942528735632186,37.91666666666666,43.75,46.44252677399876,
2004-10-01,42.474484955637934,0.0,Moderate,,50.0,20.0,35.41666666666667,39.58333333333333,45.29575495711814,
2004-11-01,42.719998849958486,0.0,Moderate,,47.91666666666667,7.954545454545454,38.75,40.833333333333336,44.562997983217166,
2004-12-01,43.78375846604678,0.0,Moderate,,46.66666666666666,5.649717514124294,49.16666666666666,33.75,42.86221397867258,
2005-01-01,52.83461749414572,0.0,Moderate,,46.66666666666666,8.426966292134832,66.66666666666666,41.25,48.49988932848575,
2005-02-01,52.62773544287544,0.0,Moderate,,45.0,0.0,72.91666666666666,32.083333333333336,46.781367184414826,
2005-03-01,51.88056199837844,0.0,Moderate,,40.41666666666666,8.88888888888889,70.41666666666667,37.5,48.57581009333022,
2005-04-01,48.46607731627045,0.0,Moderate,,39.16666666666666,23.204419889502763,66.25,25.833333333333336,44.30782794985,
2005-05-01,55.82947180571895,0.0,Moderate,,42.083333333333336,30.76923076923077,76.66666666666667,30.0,52.98185264172365,
2005-06-01,57.83952080388177,0.0,Moderate,,38.333333333333336,33.33333333333333,86.25,8.333333333333332,54.13477408309728,
2005-07-01,53.68438602763644,0.0,Moderate,,38.333333333333336,22.82608695652174,80.41666666666667,14.583333333333334,49.4930845034084,
2005-08-01,51.78004384998545,0.0,Moderate,,36.25,22.702702702702705,76.25,20.0,47.60792931623938,
2005-09-01,48.30851512168392,0.0,Moderate,,50.0,20.43010752688172,53.75,39.16666666666666,51.01282160353749,
2005-10-01,56.22699688340375,0.0,Moderate,,55.41666666666667,40.10695187165776,64.58333333333334,41.25,59.34927625640677,
2005-11-01,60.49855405184358,0.0,High,,55.833333333333336,30.319148936170212,77.91666666666667,33.75,57.98261254202822,
2005-12-01,60.2763487950391,0.0,High,,40.0,25.396825396825395,82.08333333333333,45.41666666666666,60.146888099917966,
2006-01-01,50.1602195743989,0.0,Moderate,,21.666666666666668,25.789473684210527,76.25,24.58333333333333,47.1548386853388,
2006-02-01,58.386162769611886,0.0,Moderate,,19.166666666666668,15.706806282722512,87.91666666666667,44.16666666666666,53.651456665388096,
2006-03-01,53.981938028303,0.0,Moderate,,17.916666666666668,14.0625,80.41666666666667,42.5,49.87826120621353,
2006-04-01,54.384581454339326,0.0,Moderate,,20.833333333333336,17.098445595854923,74.58333333333333,50.83333333333333,51.24236332409868,
2006-05-01,52.318105591553326,0.0,Moderate,,32.916666666666664,35.051546391752574,66.25,44.583333333333336,49.76565020187636,
2006-06-01,65.06368358375693,0.0,High,,36.25,43.07692307692308,74.16666666666667,69.16666666666667,66.67956920151315,
2006-07-01,68.04773268080858,0.0,High,,42.91666666666666,26.53061224489796,82.5,69.58333333333333,68.51931032834742,
2006-08-01,66.5324682577031,0.0,High,,41.25,27.411167512690355,86.66666666666667,59.583333333333336,63.54869229860118,
2006-09-01,68.90456879936714,0.0,High,,36.66666666666666,26.767676767676768,96.66666666666669,53.75,70.02439418039934,
2006-10-01,71.35580512515887,0.0,High,,33.75,23.618090452261303,97.91666666666666,63.33333333333333,73.47886900423353,
2006-11-01,74.69655657917033,0.0,High,,41.25,14.000000000000002,96.66666666666669,74.16666666666667,76.4398954944029,
2006-12-01,69.8806339882505,0.0,High,,43.333333333333336,20.39800995024876,90.41666666666669,65.41666666666667,70.50415583120407,
2007-01-01,78.04007681231627,0.0,High,,51.66666666666667,14.356435643564357,93.33333333333331,82.08333333333333,79.55132952204974,
2007-02-01,71.59156182739972,0.0,High,,47.083333333333336,17.24137931034483,87.08333333333333,73.33333333333333,73.18364221779318,
2007-03-01,69.6537767600079,0.0,High,,43.75,60.78431372549019,73.75,72.5,74.96549119176431,
2007-04-01,68.61669106538598,0.0,High,,46.66666666666666,37.073170731707314,72.08333333333333,78.75,71.71688665530982,
2007-05-01,63.21144003683661,0.0,High,,40.41666666666666,34.46601941747573,71.25,68.75,66.40124895033397,
2007-06-01,66.65499923886827,0.0,High,,46.25,33.81642512077295,68.33333333333333,77.91666666666667,69.77776753291691,
2007-07-01,66.60805645702021,0.0,High,,44.583333333333336,44.230769230769226,70.41666666666667,74.58333333333333,71.20544127739747,
2007-08-01,81.6857667767172,0.0,Extreme,,50.83333333333333,95.21531100478468,60.41666666666666,80.41666666666667,84.3973330943856,
2007-09-01,71.88507453356056,0.0,High,,55.00000000000001,84.28571428571429,46.25,68.75,77.39679806507284,
2007-10-01,61.09032059595423,0.0,High,30.0,60.83333333333333,71.56398104265402,39.16666666666666,60.83333333333333,66.0226137237759,13.73873873873874
2007-11-01,82.38690671810689,0.0,Extreme,100.0,62.91666666666666,94.33962264150944,31.666666666666664,50.41666666666666,79.69957899074967,13.73873873873874
2007-12-01,75.84291810406712,0.0,High,66.66666666666666,70.0,89.67136150234741,30.833333333333336,68.75,77.7463473377963,13.73873873873874
2008-01-01,75.75124546690037,1.0,High,61.53846153846154,69.16666666666667,96.26168224299066,22.08333333333333,63.33333333333333,74.597587613504,13.73873873873874
2008-02-01,75.3996374198685,1.0,High,35.714285714285715,70.83333333333334,91.6279069767442,5.0,83.33333333333334,76.54526734935426,13.73873873873874
2008-03-01,83.73383216294248,1.0,Extreme,66.66666666666666,73.75,94.9074074074074,4.583333333333333,88.75,84.93332714461144,13.73873873873874
2008-04-01,80.06350560432405,1.0,Extreme,56.25,75.0,87.09677419354838,12.916666666666668,90.0,83.34773257111027,13.73873873873874
2008-05-01,84.14428549414139,1.0,Extreme,94.11764705882352,82.08333333333333,53.669724770642205,30.0,91.66666666666666,85.12334048126714,13.73873873873874
2008-06-01,88.29478618228892,1.0,Extreme,100.0,84.58333333333333,72.6027397260274,30.833333333333336,87.08333333333333,91.09127563537484,13.73873873873874
2008-07-01,92.2559424491138,1.0,Extreme,100.0,86.25,82.72727272727273,14.583333333333334,91.66666666666666,93.09187129174865,13.73873873873874
2008-08-01,79.47628646645606,1.0,High,40.0,90.0,76.01809954751131,12.5,92.08333333333331,80.53798531751075,13.73873873873874
2008-09-01,85.18918427788313,1.0,Extreme,0.0,94.16666666666669,99.09909909909908,8.75,97.08333333333331,86.24100180970923,13.73873873873874
2008-10-01,86.11627765433835,1.0,Extreme,0.0,95.83333333333334,100.0,0.8333333333333334,99.58333333333331,86.79291086981178,13.73873873873874
2008-11-01,87.33958798188033,1.0,Extreme,0.0,98.33333333333331,99.55357142857144,8.333333333333332,100.0,87.32034255718267,13.73873873873874
2008-12-01,89.9787511099311,1.0,Extreme,4.166666666666666,98.75,98.22222222222224,37.91666666666666,100.0,88.73485405930536,13.73873873873874
2009-01-01,88.9007858880907,1.0,Extreme,12.0,99.16666666666669,91.1504424778761,44.16666666666666,99.58333333333331,87.88049730346388,13.73873873873874
2009-02-01,85.34822990943368,1.0,Extreme,15.384615384615383,100.0,75.77092511013215,45.0,99.16666666666669,84.58202405816357,13.73873873873874
2009-03-01,83.67366789471504,1.0,Extreme,14.814814814814811,100.0,71.9298245614035,38.333333333333336,99.16666666666669,83.96501106044661,13.73873873873874
2009-04-01,83.92600019193398,1.0,Extreme,21.428571428571427,100.0,72.92576419213974,40.0,97.91666666666666,84.81857177149556,13.73873873873874
2009-05-01,78.27789359038556,1.0,High,24.13793103448276,98.75,44.34782608695652,39.58333333333333,97.5,78.84633792346713,13.73873873873874
2009-06-01,73.48686544661959,1.0,High,26.666666666666668,97.08333333333331,0.0,38.333333333333336,96.66666666666669,71.6803062738575,13.73873873873874
2009-07-01,73.44388779417608,0.0,High,22.58064516129032,95.83333333333334,0.0,45.0,95.83333333333334,72.05952186061947,13.73873873873874
2009-08-01,73.1336949826667,0.0,High,28.125,94.16666666666669,0.4291845493562232,49.16666666666666,92.08333333333331,72.69001887163702,13.73873873873874
2009-09-01,72.46303636201498,0.0,High,30.303030303030305,92.08333333333331,12.82051282051282,52.083333333333336,87.91666666666667,73.35159421731566,13.73873873873874
2009-10-01,70.718511875603,0.0,High,35.294117647058826,90.41666666666669,17.872340425531917,47.5,84.16666666666667,73.74547530205811,13.73873873873874
2009-11-01,66.35224349341185,0.0,High,42.85714285714285,88.75,30.508474576271187,34.583333333333336,71.66666666666667,73.43618113209652,13.73873873873874
2009-12-01,53.88552855300043,0.0,Moderate,47.22222222222222,83.33333333333334,26.58227848101265,21.666666666666668,26.666666666666668,67.13716720524162,13.73873873873874
2010-01-01,49.26065061370487,0.0,Moderate,45.94594594594595,79.16666666666666,18.907563025210084,21.25,12.083333333333334,64.9687247287531,13.73873873873874
2010-02-01,50.71329089241541,0.0,Moderate,42.10526315789473,76.66666666666667,28.870292887029287,34.583333333333336,10.833333333333334,59.63608024691184,13.73873873873874
2010-03-01,46.59214252889231,0.0,Moderate,38.46153846153847,72.08333333333333,18.33333333333333,36.66666666666666,1.6666666666666667,51.73176946437152,13.73873873873874
2010-04-01,45.19460594206066,0.0,Moderate,37.5,66.66666666666666,22.08333333333333,38.333333333333336,1.6666666666666667,52.90861814206178,13.73873873873874
2010-05-01,61.61877756623982,0.0,High,34.14634146341464,60.41666666666666,87.5,45.0,1.25,65.90694426602573,13.73873873873874
2010-06-01,50.19235464418759,0.0,Moderate,33.33333333333333,55.41666666666667,52.91666666666666,51.24999999999999,4.166666666666666,57.22107346823296,13.73873873873874
2010-07-01,49.82910321274701,0.0,Moderate,27.906976744186046,54.58333333333333,54.16666666666666,52.5,5.416666666666667,57.08506437516989,13.73873873873874
2010-08-01,46.707359421209816,0.0,Moderate,27.27272727272727,54.58333333333333,41.25,53.333333333333336,10.416666666666668,53.27023099985512,13.73873873873874
2010-09-01,43.69464869060194,0.0,Moderate,26.666666666666668,52.083333333333336,32.5,52.5,7.5,47.10837699858969,13.73873873873874
2010-10-01,43.33938109801098,0.0,Moderate,30.434782608695656,44.583333333333336,39.16666666666666,52.083333333333336,9.583333333333334,50.207158819338936,13.73873873873874
2010-11-01,40.81161104746974,0.0,Moderate,34.04255319148936,40.41666666666666,38.333333333333336,46.25,10.416666666666668,48.732616545024776,13.73873873873874
2010-12-01,34.183383784207905,0.0,Moderate,41.66666666666667,29.166666666666668,23.75,35.833333333333336,11.25,43.59667202540382,13.73873873873874
2011-01-01,36.24747354785957,0.0,Moderate,53.06122448979592,24.58333333333333,13.333333333333334,33.75,16.666666666666664,45.39747530137248,13.73873873873874
2011-02-01,36.768067742376886,0.0,Moderate,57.99999999999999,17.5,11.25,32.5,17.5,48.495470731838125,13.73873873873874
2011-03-01,45.178832912396,0.0,Moderate,64.70588235294117,13.750000000000002,40.0,35.0,24.58333333333333,60.99844794191336,13.73873873873874
2011-04-01,47.11120183390516,0.0,Moderate,75.0,13.333333333333334,25.833333333333336,33.75,29.166666666666668,61.3883751681216,13.73873873873874
2011-05-01,47.09543136419308,0.0,Moderate,69.81132075471697,22.08333333333333,32.5,33.75,31.25,62.22593523910415,13.73873873873874
2011-06-01,47.06211740344497,0.0,Moderate,62.96296296296296,27.08333333333333,44.583333333333336,32.5,32.083333333333336,61.18934254878759,13.73873873873874
2011-07-01,50.49130368611228,0.0,Moderate,67.27272727272727,22.916666666666664,38.333333333333336,32.083333333333336,49.16666666666666,62.176507435619726,13.73873873873874
2011-08-01,67.82919190740091,0.0,High,62.5,19.166666666666668,91.66666666666666,41.25,57.49999999999999,73.74263503799132,13.73873873873874
2011-09-01,60.60293741767058,0.0,High,56.14035087719298,18.33333333333333,73.33333333333333,47.5,57.08333333333333,65.12592059813339,13.73873873873874
2011-10-01,58.31409044460692,0.0,Moderate,60.3448275862069,17.916666666666668,65.0,46.66666666666666,55.00000000000001,62.21153153649976,13.73873873873874
2011-11-01,56.21904114428532,0.0,Moderate,64.40677966101694,9.166666666666666,50.0,40.833333333333336,61.25000000000001,58.91615724243103,13.73873873873874
2011-12-01,54.331018280319824,0.0,Moderate,58.333333333333336,8.333333333333332,44.16666666666666,37.91666666666666,66.66666666666666,56.28530912804756,13.73873873873874
2012-01-01,56.78597276519494,0.0,Moderate,63.934426229508205,7.5,43.75,42.91666666666666,66.66666666666666,57.06127135197607,13.73873873873874
